episode,reward,steps,epsilon,avg_loss,served,arrivals,avg_wait,deadline_miss_rate,utilization,infeasible_actions
231,-2491.5250000000005,200,0.7572222222222222,2.109900643825531,51,82,69.51219512195122,0.9019607843137255,0.5516666666666666,144
232,-2697.4,200,0.7561666666666667,2.127876437306404,39,71,79.30985915492958,0.8205128205128205,0.46,152
233,-2688.5250000000015,200,0.7551111111111111,2.089672465920448,49,80,70.6875,0.8571428571428571,0.5433333333333333,144
234,-2783.4499999999966,200,0.7540555555555556,2.217929599881172,51,82,68.52439024390245,0.8823529411764706,0.59,143
235,-2934.9250000000015,200,0.753,1.961617117524147,41,72,79.5,0.8292682926829268,0.47833333333333333,151
236,-2931.000000000005,200,0.7519444444444444,2.041276814341545,45,75,76.6,0.9111111111111111,0.5316666666666666,146
237,-2638.599999999999,200,0.7508888888888889,2.0813434156775474,47,78,72.6923076923077,0.851063829787234,0.5366666666666666,140
238,-2787.224999999998,200,0.7498333333333334,2.126434561610222,56,87,66.22988505747126,0.875,0.6233333333333333,134
239,-2984.0,200,0.7487777777777778,1.960996577143669,50,81,71.60493827160494,0.94,0.5433333333333333,140
240,-2842.1750000000015,200,0.7477222222222222,2.0721395736932755,51,82,70.46341463414635,0.9019607843137255,0.55,140
241,-2682.850000000001,200,0.7466666666666667,2.038521739244461,45,75,76.46666666666667,0.8444444444444444,0.49833333333333335,144
242,-2808.1749999999947,200,0.7456111111111111,2.213405519723892,50,81,68.44444444444444,0.92,0.5383333333333333,144
243,-2809.6749999999997,200,0.7445555555555556,2.0533081299066542,49,79,72.24050632911393,0.8367346938775511,0.6283333333333333,142
244,-2989.2999999999947,200,0.7435,2.0902324575185776,41,72,79.93055555555556,0.8536585365853658,0.4683333333333333,142
245,-2964.075000000002,200,0.7424444444444445,2.024577097296715,50,80,71.45,0.88,0.5816666666666667,141
246,-2895.324999999999,200,0.7413888888888889,2.1585825836658477,52,82,69.01219512195122,0.8846153846153846,0.5583333333333333,143
247,-2711.100000000003,200,0.7403333333333333,1.9590469151735306,51,83,69.02409638554217,0.8431372549019608,0.5633333333333334,141
248,-3025.324999999999,200,0.7392777777777778,2.0759086734056473,45,77,74.22077922077922,0.8888888888888888,0.52,147
249,-2847.499999999999,200,0.7382222222222222,2.165310874581337,47,78,74.12820512820512,0.8723404255319149,0.5533333333333333,149
250,-2621.124999999998,200,0.7371666666666667,2.050845734477043,54,85,64.82352941176471,0.8888888888888888,0.6116666666666667,136
251,-2666.25,200,0.7361111111111112,2.696741091012955,51,82,69.01219512195122,0.9019607843137255,0.58,142
252,-2830.125000000002,200,0.7350555555555556,2.288542547225952,53,84,66.76190476190476,0.9433962264150944,0.6266666666666667,142
253,-2739.949999999996,200,0.734,2.3894165605306625,47,78,72.2051282051282,0.851063829787234,0.5216666666666666,140
254,-2992.1249999999995,200,0.7329444444444444,2.282399999499321,47,79,72.44303797468355,0.8936170212765957,0.5483333333333333,141
255,-2786.1000000000013,200,0.7318888888888889,2.3121006900072096,55,85,66.6,0.9090909090909091,0.6416666666666667,133
256,-2663.900000000001,200,0.7308333333333333,2.2558494985103605,53,83,69.8433734939759,0.9056603773584906,0.5666666666666667,143
257,-2740.5749999999994,200,0.7297777777777779,2.4043979555368424,50,82,69.8780487804878,0.9,0.5933333333333334,138
258,-3078.050000000002,200,0.7287222222222223,2.3089310365915297,42,74,78.66216216216216,0.9047619047619048,0.515,151
259,-2770.4250000000015,200,0.7276666666666667,2.2237674736976625,48,80,69.925,0.8541666666666666,0.535,140
260,-2893.1499999999983,200,0.7266111111111111,2.3298413306474686,46,78,74.83333333333333,0.8695652173913043,0.5633333333333334,137
261,-2451.2750000000015,200,0.7255555555555556,2.311551730632782,58,89,60.92134831460674,0.8103448275862069,0.6,136
262,-2860.7000000000035,200,0.7245,2.2573433864116668,44,74,77.52702702702703,0.8863636363636364,0.56,150
263,-2589.9,200,0.7234444444444444,2.2877221310138705,50,80,69.2125,0.88,0.57,140
264,-2642.6499999999996,200,0.722388888888889,2.356152358651161,52,83,67.09638554216868,0.8846153846153846,0.625,135
265,-2855.8999999999955,200,0.7213333333333334,2.235469333529472,47,77,74.28571428571429,0.9148936170212766,0.5816666666666667,149
266,-2854.7000000000044,200,0.7202777777777778,2.2174536150693895,45,75,76.42666666666666,0.8888888888888888,0.495,145
267,-2715.2249999999995,200,0.7192222222222222,2.208652018904686,49,80,68.65,0.8571428571428571,0.595,137
268,-3110.3499999999976,200,0.7181666666666666,2.3256611502170563,48,80,72.0625,0.8958333333333334,0.545,135
269,-2586.674999999998,200,0.7171111111111111,2.3463676273822784,54,85,65.96470588235294,0.8518518518518519,0.61,136
270,-2893.7500000000005,200,0.7160555555555557,2.284279142618179,51,81,71.70370370370371,0.8823529411764706,0.5233333333333333,143
271,-2766.1499999999996,200,0.7150000000000001,2.1731474006175997,54,85,67.2,0.9259259259259259,0.6216666666666667,135
272,-2865.099999999998,200,0.7139444444444445,2.279135417342186,55,87,66.2183908045977,0.8727272727272727,0.595,139
273,-2681.299999999999,200,0.7128888888888889,2.291683220267296,53,83,65.3012048192771,0.8490566037735849,0.61,145
274,-2847.399999999999,200,0.7118333333333333,2.2940996545553207,47,77,72.94805194805195,0.8297872340425532,0.5533333333333333,145
275,-2653.3500000000013,200,0.7107777777777777,2.2365245270729064,52,84,65.46428571428571,0.8846153846153846,0.6233333333333333,132
276,-2872.2,200,0.7097222222222221,2.589651907086372,52,82,70.70731707317073,0.8653846153846154,0.6216666666666667,141
277,-2680.1750000000006,200,0.7086666666666668,2.4692822605371476,48,80,71.7,0.8541666666666666,0.5733333333333334,142
278,-2649.7000000000007,200,0.7076111111111112,2.4026057964563368,54,85,65.88235294117646,0.9444444444444444,0.6133333333333333,141
279,-2618.3500000000026,200,0.7065555555555556,2.4611467266082765,54,85,66.10588235294118,0.8703703703703703,0.5733333333333334,137
280,-2780.750000000001,200,0.7055,2.2900348436832427,52,82,68.67073170731707,0.9230769230769231,0.6283333333333333,139
281,-2863.0999999999967,200,0.7044444444444444,2.4209229022264482,57,88,64.0340909090909,0.8596491228070176,0.635,138
282,-2725.3500000000035,200,0.7033888888888888,2.3681214928627012,50,82,69.4390243902439,0.88,0.615,141
283,-2924.675000000003,200,0.7023333333333333,2.395845637321472,54,84,68.88095238095238,0.9074074074074074,0.605,139
284,-2703.399999999998,200,0.7012777777777778,2.458168238401413,48,79,71.48101265822785,0.8125,0.56,140
285,-2845.224999999996,200,0.7002222222222223,2.4696588683128358,49,81,71.51851851851852,0.9387755102040817,0.5716666666666667,146
286,-2600.7500000000005,200,0.6991666666666667,2.404211575984955,59,90,62.31111111111111,0.8813559322033898,0.7116666666666667,137
287,-2665.8750000000005,200,0.6981111111111111,2.3955088037252428,57,88,63.54545454545455,0.9122807017543859,0.6266666666666667,137
288,-2851.2999999999993,200,0.6970555555555555,2.3504194897413253,50,81,70.55555555555556,0.9,0.5533333333333333,135
289,-2806.099999999997,200,0.696,2.4060900431871413,46,77,75.51948051948052,0.9130434782608695,0.5433333333333333,146
290,-2722.374999999999,200,0.6949444444444444,2.3534033918380737,50,82,71.01219512195122,0.9,0.5766666666666667,141
291,-2786.2249999999945,200,0.6938888888888889,2.3000325310230254,51,82,69.79268292682927,0.9215686274509803,0.5766666666666667,139
292,-2867.625000000003,200,0.6928333333333334,2.391931124329567,46,78,73.96153846153847,0.8695652173913043,0.53,152
293,-2847.3250000000016,200,0.6917777777777778,2.445485246181488,54,85,67.6,0.8888888888888888,0.5666666666666667,138
294,-2785.349999999996,200,0.6907222222222222,2.29025337934494,53,84,68.47619047619048,0.8679245283018868,0.6283333333333333,142
295,-2787.075000000001,200,0.6896666666666667,2.416104008555412,48,79,73.59493670886076,0.8958333333333334,0.52,140
296,-2787.224999999999,200,0.6886111111111111,2.398955365419388,52,83,69.855421686747,0.8653846153846154,0.555,139
297,-2871.750000000002,200,0.6875555555555556,2.341102833747864,46,78,72.88461538461539,0.9130434782608695,0.5316666666666666,147
298,-2702.799999999998,200,0.6865,2.4085883051156998,47,78,72.88461538461539,0.8723404255319149,0.5266666666666666,142
299,-2719.3500000000013,200,0.6854444444444444,2.352470737695694,52,83,68.80722891566265,0.8653846153846154,0.6066666666666667,140
300,-2894.8750000000023,200,0.6843888888888889,2.3765301299095154,51,81,70.4074074074074,0.8823529411764706,0.5616666666666666,143
301,-2893.824999999994,200,0.6833333333333333,2.8672463113069533,46,76,76.07894736842105,0.8695652173913043,0.48333333333333334,150
302,-2893.8500000000013,200,0.6822777777777778,2.655030771493912,57,89,64.35955056179775,0.9122807017543859,0.6866666666666666,134
303,-2722.1749999999993,200,0.6812222222222222,2.4940298330783843,51,81,71.27160493827161,0.8823529411764706,0.5716666666666667,141
304,-2517.050000000001,200,0.6801666666666667,2.5637716656923293,56,88,62.93181818181818,0.9107142857142857,0.6316666666666667,132
305,-2722.774999999999,200,0.6791111111111111,2.537873299121857,51,83,68.19277108433735,0.8627450980392157,0.5816666666666667,135
306,-2758.4000000000015,200,0.6780555555555556,2.661261880993843,49,81,68.90123456790124,0.8775510204081632,0.5816666666666667,141
307,-2763.249999999998,200,0.677,2.4962161296606062,48,78,73.98717948717949,0.8958333333333334,0.54,147
308,-2811.325000000001,200,0.6759444444444445,2.5017876982688905,50,81,70.44444444444444,0.88,0.57,142
309,-2691.250000000001,200,0.6748888888888889,2.336918198466301,51,82,68.64634146341463,0.8627450980392157,0.6033333333333334,133
310,-2671.575000000001,200,0.6738333333333333,2.476194332242012,47,79,68.78481012658227,0.8723404255319149,0.545,148
311,-2881.475,200,0.6727777777777778,2.479955806732178,46,76,76.32894736842105,0.8695652173913043,0.5266666666666666,148
312,-3007.899999999999,200,0.6717222222222222,2.5210016703605653,47,78,73.7948717948718,0.9148936170212766,0.5633333333333334,146
313,-2847.0999999999995,200,0.6706666666666667,2.4514823776483534,48,79,71.59493670886076,0.8541666666666666,0.47333333333333333,144
314,-2625.825000000004,200,0.6696111111111112,2.5298922091722487,58,89,63.61797752808989,0.9137931034482759,0.5966666666666667,133
315,-2695.300000000001,200,0.6685555555555556,2.5069796419143677,51,82,69.08536585365853,0.9019607843137255,0.5866666666666667,136
316,-2552.0249999999983,200,0.6675,2.497155469655991,54,85,66.05882352941177,0.8888888888888888,0.6116666666666667,136
317,-2670.8250000000035,200,0.6664444444444444,2.485108367204666,51,81,69.45679012345678,0.8627450980392157,0.54,142
318,-2889.7499999999995,200,0.6653888888888889,2.433036316037178,46,77,73.98701298701299,0.8913043478260869,0.5383333333333333,143
319,-2783.1500000000024,200,0.6643333333333333,2.348189066052437,49,80,70.625,0.8775510204081632,0.5466666666666666,144
320,-2865.8750000000023,200,0.6632777777777779,2.356359878182411,49,79,72.20253164556962,0.8571428571428571,0.535,142
321,-2672.2750000000024,200,0.6622222222222223,2.4676636809110644,53,84,68.10714285714286,0.9056603773584906,0.56,138
322,-2752.599999999997,200,0.6611666666666667,2.4773255449533464,53,85,66.50588235294117,0.9245283018867925,0.5733333333333334,141
323,-2452.2499999999995,200,0.6601111111111111,2.344493255019188,50,82,67.41463414634147,0.92,0.5933333333333334,124
324,-2808.7750000000024,200,0.6590555555555556,2.3752037680149076,50,81,70.23456790123457,0.86,0.5033333333333333,142
325,-2854.2500000000005,200,0.658,2.441320488452911,57,88,64.45454545454545,0.9298245614035088,0.665,137
326,-2826.6749999999993,200,0.6569444444444444,3.0943889355659486,48,79,72.50632911392405,0.875,0.5216666666666666,146
327,-2632.674999999999,200,0.655888888888889,2.81999178647995,54,86,65.4186046511628,0.9074074074074074,0.6333333333333333,131
328,-2701.475000000005,200,0.6548333333333334,2.596974734067917,53,83,69.59036144578313,0.8867924528301887,0.5966666666666667,132
329,-2734.9000000000005,200,0.6537777777777778,2.7509588950872423,57,90,63.422222222222224,0.9298245614035088,0.6766666666666666,135
330,-2648.599999999998,200,0.6527222222222222,2.581249122619629,47,78,73.12820512820512,0.8723404255319149,0.5566666666666666,142
331,-2736.2250000000004,200,0.6516666666666667,2.4656458646059036,50,82,69.76829268292683,0.9,0.5816666666666667,138
332,-2705.6500000000024,200,0.6506111111111111,2.572179508805275,51,82,69.5,0.9019607843137255,0.6066666666666667,138
333,-2723.9000000000015,200,0.6495555555555557,2.548283604979515,55,87,65.4367816091954,0.8363636363636363,0.595,133
334,-2692.424999999999,200,0.6485000000000001,2.6371077209711076,59,92,61.119565217391305,0.9322033898305084,0.675,136
335,-2554.8499999999995,200,0.6474444444444445,2.614437254667282,54,85,65.24705882352941,0.8888888888888888,0.5633333333333334,140
336,-2695.2500000000005,200,0.6463888888888889,2.708945401906967,46,78,73.73076923076923,0.8913043478260869,0.555,143
337,-2735.899999999998,200,0.6453333333333333,2.70497596681118,53,85,65.81176470588235,0.9433962264150944,0.625,140
338,-2918.7,200,0.6442777777777777,2.62712036550045,45,77,72.53246753246754,0.8222222222222222,0.5983333333333334,138
339,-2818.525000000001,200,0.6432222222222223,2.5495285975933073,46,77,72.45454545454545,0.8043478260869565,0.53,146
340,-2955.75,200,0.6421666666666668,2.384462983608246,51,83,68.2289156626506,0.8431372549019608,0.585,143
341,-2683.7,200,0.6411111111111112,2.65486685693264,55,87,65.01149425287356,0.9090909090909091,0.6316666666666667,137
342,-2869.6749999999993,200,0.6400555555555556,2.612297601699829,43,75,77.33333333333333,0.9069767441860465,0.5216666666666666,148
343,-2582.6,200,0.639,2.5497613310813905,54,85,67.76470588235294,0.9074074074074074,0.6033333333333334,143
344,-2986.6499999999996,200,0.6379444444444444,2.5226014989614485,42,75,75.56,0.8571428571428571,0.53,147
345,-2542.4250000000006,200,0.6368888888888888,2.520628518462181,59,92,61.55434782608695,0.8813559322033898,0.6916666666666667,124
346,-2810.8999999999965,200,0.6358333333333333,2.63141214966774,53,85,67.07058823529412,0.8679245283018868,0.6416666666666667,131
347,-2748.9499999999985,200,0.6347777777777779,2.592572321295738,52,83,69.67469879518072,0.8653846153846154,0.5916666666666667,137
348,-2560.9500000000016,200,0.6337222222222223,2.6155047708749772,55,87,64.74712643678161,0.8909090909090909,0.6266666666666667,131
349,-2763.0499999999956,200,0.6326666666666667,2.466069374084473,50,82,70.48780487804878,0.92,0.56,135
350,-2876.549999999999,200,0.6316111111111111,2.359337750673294,47,78,72.3076923076923,0.851063829787234,0.49333333333333335,144
351,-2748.75,200,0.6305555555555555,3.061240782737732,47,78,71.88461538461539,0.8936170212765957,0.56,145
352,-2573.6500000000005,200,0.6295,2.73695188164711,57,88,64.19318181818181,0.9298245614035088,0.6416666666666667,132
353,-2612.925,200,0.6284444444444444,2.7243824750185013,57,89,64.80898876404494,0.9122807017543859,0.6166666666666667,131
354,-2737.6750000000015,200,0.6273888888888889,2.67557924926281,47,77,74.28571428571429,0.9148936170212766,0.5583333333333333,147
355,-2937.625000000004,200,0.6263333333333334,2.7518314754962923,40,72,79.06944444444444,0.85,0.44666666666666666,150
356,-2568.949999999999,200,0.6252777777777778,2.6713655322790144,57,88,64.19318181818181,0.8421052631578947,0.6216666666666667,135
357,-2854.424999999999,200,0.6242222222222222,2.6781382071971893,54,85,66.63529411764706,0.8703703703703703,0.61,137
358,-2796.525000000001,200,0.6231666666666666,2.7178248339891433,52,82,69.92682926829268,0.9038461538461539,0.585,138
359,-2862.7249999999995,200,0.6221111111111111,2.583255698680878,48,78,73.8076923076923,0.9583333333333334,0.5283333333333333,140
360,-2653.424999999997,200,0.6210555555555556,2.4845447731018067,57,88,62.63636363636363,0.8947368421052632,0.5933333333333334,135
361,-2897.975,200,0.62,2.6644986873865126,47,78,73.92307692307692,0.851063829787234,0.5783333333333334,139
362,-2794.025000000002,200,0.6189444444444445,2.580655208826065,52,83,69.3012048192771,0.9038461538461539,0.6333333333333333,140
363,-2706.4000000000033,200,0.6178888888888889,2.6531218487024306,49,79,73.54430379746836,0.8979591836734694,0.555,139
364,-2857.475000000001,200,0.6168333333333333,2.628549611568451,50,80,71.925,0.9,0.5483333333333333,141
365,-2498.800000000001,200,0.6157777777777778,2.7191188770532606,55,86,67.61627906976744,0.9272727272727272,0.6133333333333333,131
366,-2810.225000000001,200,0.6147222222222222,2.5193393248319627,54,84,67.58333333333333,0.8703703703703703,0.6116666666666667,137
367,-2608.3749999999995,200,0.6136666666666667,2.590238676071167,52,84,67.14285714285714,0.8846153846153846,0.585,131
368,-2777.0499999999984,200,0.6126111111111111,2.5612340849637985,46,77,73.68831168831169,0.8913043478260869,0.515,142
369,-2779.5499999999975,200,0.6115555555555556,2.603110451102257,56,87,66.28735632183908,0.875,0.6516666666666666,136
370,-2959.125000000002,200,0.6105,2.784883440732956,52,83,69.07228915662651,0.9615384615384616,0.67,136
371,-2761.100000000002,200,0.6094444444444445,2.7407546043395996,48,80,72.5875,0.8958333333333334,0.5583333333333333,138
